ΑΚΑΔΗΜΑΙΚΟ ΕΤΟΣ ΠΛΗΡΕΣ,ΑΚΑΔΗΜΑΙΚΟ ΕΤΟΣ,ΧΡΟΝΟΠΕΡΙΟΔΟΣ,ΠρώτοΤουΑΠΟ ΗΜΕΡΟΜΗΝΙΑ,ΠρώτοΤουΕΩΣ ΗΜΕΡΟΜΗΝΙΑ,ΠρώτοΤουΗΜΕΡΑ,ΠρώτοΤου(ΤΜΗΜΑ ΚΑΤΑΝΟΜΗ),ΠρώτοΤου(ΤΜΗΜΑ (ΔΕΣΜΕΥΣΗ) ***),ΠρώτοΤου(Π/Μ ***),ΠρώτοΤου(ΕΞΑΜ ***),ΠρώτοΤου(Υ/Ε ***),ΠρώτοΤου(ΚΩΔ ΜΑΘΗΜ ***),ΠρώτοΤου(ΛΕΚΤ ΜΑΘΗΜ),ΠρώτοΤου(ΔΙΔ ΜΟΝΑΔΕΣ),ΠρώτοΤου(ΔΙΔΑΣΚΩΝ),ΠρώτοΤουΗΜΕΡΟΜΗΝΙΑ ΜΙΑΣ ΜΕΡΑΣ,ουΠρώτοΤουΩΡΕΣ ΑΠΟ-ΕΩΣ:00,ουΤελευταίοΤουΩΡΕΣ ΑΠΟ-ΕΩΣ:00,ΠρώτοΤουΠρώτοΤουΩΡΕΣ ΑΠΟ-ΕΩΣ,ΠρώτοΤουΤελευταίοΤουΩΡΕΣ ΑΠΟ-ΕΩΣ,ΠρώτοΤουΑναγνωριστικό,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,5,ΤΟΠΑ,1,Π,4,Υ,800075,,,,,09:00:00,12:00:00,08:00-09:00,11:00-12:00,98912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΤΟΠΑ,1,Π,6,Ε,800107,,,,,11:00:00,12:00:00,10:00-11:00,11:00-12:00,66936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,3,ΤΟΠΑ,1,Π,2,Υ,800109,,,,,15:00:00,16:00:00,14:00-15:00,15:00-16:00,82632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΚΟΙΝ,ΤΟΠΑ (ΠΕΙ),Π,2,Υ,800109 (ΦΡΟΝΤ.),,,,,13:00:00,14:00:00,12:00-13:00,13:00-14:00,66830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΤΟΠΑ,1,Π,2,Υ,800110,,,,,17:00:00,18:00:00,16:00-17:00,17:00-18:00,66942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΤΟΠΑ,1,Π,2,Υ,800111,,,,,15:00:00,16:00:00,14:00-15:00,15:00-16:00,66940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,3,ΤΟΠΑ,1,Π,8,Ε,800124,,,,,19:00:00,20:00:00,18:00-19:00,19:00-20:00,83158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΚΟΙΝ,1,Π,8,Ε,800128,,,ΛΑΔΙΑΣ,,17:00:00,18:00:00,16:00-17:00,17:00-18:00,66528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΤΟΠΑ,1,Π,6,Ε,800136,,,,,15:00:00,16:00:00,14:00-15:00,15:00-16:00,66436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΤΟΠΑ,1,Π,6,Ε,800139,,,,,09:00:00,10:00:00,08:00-09:00,09:00-10:00,66934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,5,ΤΟΠΑ,1,Π,6,Ε,800140,,,,,15:00:00,16:00:00,14:00-15:00,15:00-16:00,98846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,3,ΕΜΕΠ,1,,,,ΑΡΑΒΙΚΑ,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,82866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,2,ΠΕΙ,ΓΡ ΣΤΑΔ,,,,ΓΡ ΣΤΑΔ,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,74735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,3,ΚΟΙΝ,1,,,,ΔΔ,,,,,14:00:00,14:00:00,13:00-14:00,13:00-14:00,83045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΔΔ,ΔΔ ΠΜΣ,Μ,,,ΔΔ ΠΜΣ,,,,,19:00:00,20:00:00,18:00-19:00,19:00-20:00,66566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΔΕΠΣ,6,,,,ΔΕΠΣ,,,,,10:00:00,22:00:00,09:00-10:00,21:00-22:00,66557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΔΕΠΣ,6,Π,8,,ΔΕΠΣ ΡΑΥΤΟΠΟΥΛΟΣ ΜΑΘΗΜΑ - 120132,,,,,13:00:00,15:00:00,12:00-13:00,14:00-15:00,67330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΕΜΕΠ,1,Μ,,,ΕΜΕΠ,,,,,21:00:00,22:00:00,20:00-21:00,21:00-22:00,66550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΚΑ,1,,,,ΚΑ,,,,,09:00:00,22:00:00,08:00-09:00,21:00-22:00,66772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,2,ΚΟΙΝ,ΚΑ (ΚΟΙΝ),,,,ΚΑ 520060,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,75029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,2,ΚΟΙΝ,5,Μ,,,ΚΟΙΝ ΠΜΣ ΖΑΡΑΦΩΝΙΤΟΥ ΕΑΣΤΕ,,,,,19:00:00,21:00:00,18:00-19:00,20:00-21:00,75033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,2,ΚΟΙΝ,5,Μ,,,ΚΟΙΝ ΠΜΣ ΚΟΙΝ ΚΑΝΤΖΑΡΑ,,,ΚΑΝΤΖΑΡΑ,,16:00:00,18:00:00,15:00-16:00,17:00-18:00,75355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΔΔ,1,Μ,,,ΝΟΜΙΚΟΣ,,,ΝΟΜΙΚΟΣ,,17:00:00,22:00:00,16:00-17:00,21:00-22:00,67368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,2,ΠΕΙ,2,,,,ΞΓΛ ΑΓΓΛ,,,ΧΑΤΖΗΙΩΣΗΦ,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,74705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΓΤΔ,2,Μ,,,ΠΕΙ,,,ΦΟΥΝΤΕΔΑΚΗ,,09:00:00,15:00:00,08:00-09:00,14:00-15:00,66271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΠΕΙ,2,Μ,,,ΠΕΙ ΠΜΣ,,,,,17:00:00,18:00:00,16:00-17:00,17:00-18:00,66600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,2,ΚΑ,ΠΕΡΣΙΚΑ,,,,ΠΕΡΣΙΚΑ,,,,,10:00:00,14:00:00,09:00-10:00,13:00-14:00,74700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΚΟΙΝ,ΔΔ ΠΜΣ,Μ,,,ΠΜΣ ΔΔ ΜΠΕΣΙΛΑ,,,ΜΠΕΣΙΛΑ,,18:00:00,21:00:00,17:00-18:00,20:00-21:00,66709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΨΥΧ,ΔΔ ΠΜΣ,Μ,,,ΠΜΣ ΔΔ ΜΠΩΛΟΣ,,,ΜΠΩΛΟΣ,,18:00:00,21:00:00,17:00-18:00,20:00-21:00,66637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,2,ΚΟΙΝ,ΔΔ ΠΜΣ,Μ,,,ΠΜΣ ΔΔ ΠΑΠΑΓΙΑΝΝΗΣ,,,ΠΑΠΑΓΙΑΝΝΗΣ,,19:00:00,20:00:00,18:00-19:00,19:00-20:00,74961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,3,ΔΔ,ΔΔ ΠΜΣ,Μ,,,ΠΜΣ ΔΔ ΣΥΝΔ ΤΣΑΜΗΣ,,,,,20:00:00,22:00:00,19:00-20:00,21:00-22:00,82727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΔΔ,ΔΔ ΠΜΣ,Μ,,,ΠΜΣ ΔΔ ΦΙΛΟΣ,,,ΦΙΛΟΣ,,18:00:00,21:00:00,17:00-18:00,20:00-21:00,66673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,2,ΔΔ,ΔΔ ΠΜΣ,Μ,,,ΠΜΣ ΔΔ ΦΙΛΟΣ (ΤΣΑΜΗΣ),,,ΤΣΑΜΗΣ,,18:00:00,21:00:00,17:00-18:00,20:00-21:00,74780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,3,ΔΔ,ΔΔ ΠΜΣ,Μ,,,ΠΜΣ ΔΔ ΦΙΛΟΣ ΤΣΑΜΗΣ,,,ΤΣΑΜΗΣ,,18:00:00,21:00:00,17:00-18:00,20:00-21:00,82815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,5,ΔΔ,ΔΔ ΠΜΣ,Μ,,,"ΠΜΣ ΔΔ ΦΙΛΟΣ, ΤΣΑΜΗΣ",,,,,18:00:00,21:00:00,17:00-18:00,20:00-21:00,99101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΚΠ,ΔΔ ΠΜΣ,Μ,,,"ΠΜΣ ΔΔ ΧΑΝΟΣ, ΚΡΙΑΡΗ",,,"ΧΑΝΟΣ, ΚΡΙΑΡΗ",,21:00:00,20:00:00,20:00-21:00,19:00-20:00,66766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΔΕΠΣ,6,Μ,,,ΠΜΣ ΔΕΠΣ,,,,,19:00:00,21:00:00,18:00-19:00,20:00-21:00,66584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,2,ΨΥΧ,ΠΜΣ ΕΜΕΠ,,,,ΠΜΣ ΕΜΕΠ,,,,,19:00:00,21:00:00,18:00-19:00,20:00-21:00,74943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΚΟΙΝ,5,Μ,,,ΠΜΣ ΚΟΙΝ ΖΑΡΑΦΩΝΙΤΟΥ,,,,,19:00:00,21:00:00,18:00-19:00,20:00-21:00,66854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,2,ΚΟΙΝ,5,Μ,,,ΠΜΣ ΚΟΙΝΩΝΙΟΛ,,,,,16:00:00,18:00:00,15:00-16:00,17:00-18:00,74958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,1,ΚΟΙΝ,5,Μ,,,ΠΜΣ ΚΟΙΝΩΝΙΟΛ ΚΑΝΤΖΑΡΑ,,,ΓΕΩΡΓΟΠΟΥΛΟΥ,,16:00:00,21:00:00,15:00-16:00,20:00-21:00,67248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,3,ΔΔ,5,,,,ΨΥΧ,,,,,09:00:00,09:00:00,08:00-09:00,08:00-09:00,82878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,3,22/05/18,11/06/18,3,ΔΔ,1,,,,"ΨΥΧ, ΔΔ",,,,,17:00:00,19:00:00,16:00-17:00,18:00-19:00,82724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,3,ΠΕΙ,ΔΔ ΠΜΣ,Μ,,,ΠΜΣ ΔΔ ΜΠΩΛΟΣ,,,ΜΠΩΛΟΣ,,21:00:00,21:00:00,20:00-21:00,20:00-21:00,81337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,3,ΠΕΙ,ΔΔ ΠΜΣ,Μ,,,ΠΜΣ ΔΔ ΜΠΩΛΟΣ ΚΡΙΑΡΗ,,,ΜΠΩΛΟΣ,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,81334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΚΟΙΝ,ΔΔ ΠΜΣ,Μ,,,ΠΜΣ ΔΔ ΠΑΠΑΓΙΑΝΝΗΣ,,,ΠΑΠΑΓΙΑΝΝΗΣ,,17:00:00,20:00:00,16:00-17:00,19:00-20:00,73424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΔΔ,ΔΔ ΠΜΣ,Μ,,,ΠΜΣ ΔΔ ΣΚΑΛΤΣΑ,,,,,18:00:00,21:00:00,17:00-18:00,20:00-21:00,74015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΔΔ,ΔΔ ΠΜΣ,Μ,,,ΠΜΣ ΔΔ ΤΣΑΜΗΣ,,,,,19:00:00,22:00:00,18:00-19:00,21:00-22:00,73999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,5,ΚΑ,?ΚΠ,,,,?510076,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,97728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΨΥΧ,3,,,,?510186,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,72975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,3,ΕΜΕΠ,3,Π,3,ΥΠ,?700200,,,,,15:00:00,16:00:00,14:00-15:00,15:00-16:00,81241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,3,ΤΟΠΑ,1,,,,"?800005 
ΦΡΟΝΤΙΣΤΗΡΙΟ",,,ΚΑΠΟΥΛΑΣ,,19:00:00,20:00:00,18:00-19:00,19:00-20:00,81192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,3,ΚΟΙΝ,,,,,?ΟΜΑΔΑ ΚΙΝΗΜΑΤΟΓΡ,,,,,20:00:00,22:00:00,19:00-20:00,21:00-22:00,81624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΚΟΙΝ,1,,,,?ΤΟΠΑ,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,65408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΨΥΧ,5,,,,08/01/18 ΑΝΑΠΛ ΚΟΙΝ ΧΡΥΣΗΣ.,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,65102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΔΕΠΣ,6,,,,08/01/18 ΔΕΠΣ ΑΝΑΠΛ ΡΟΔΟΘΕΑΤΟΣ,,,,,19:00:00,21:00:00,18:00-19:00,20:00-21:00,65067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΨΥΧ,5,,,,08/01/18 ΔΕΠΣ ΠΡΟΟΔΟΣ,,,,,16:00:00,17:00:00,15:00-16:00,16:00-17:00,65100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΔΕΠΣ,6,,,,08/01/18 ΨΥΧ ΑΝΑΠΛ,,,,,13:00:00,12:00:00,12:00-13:00,11:00-12:00,65043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΤΟΠΑ,3,,,,09/01/17 ΨΥΧ ΑΝΑΠΛ 600005,,,,,19:00:00,21:00:00,18:00-19:00,20:00-21:00,73021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΨΥΧ,5,,,,09/01/17 ΨΥΧ ΑΝΑΠΛ 600294. ΨΥΧ ΠΜΣ,,,,,20:00:00,21:00:00,19:00-20:00,20:00-21:00,73211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΨΥΧ,5,,,,09/01/17 ΨΥΧ ΑΝΑΠΛ. ΨΥΧ ΠΜΣ,,,,,19:00:00,19:00:00,18:00-19:00,18:00-19:00,73210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΚΠ,,,,,09/01/18 ΚΟΙΝ ΑΝΑΠΛ ΞΑΝΘΟΠΟΥΛΟΣ,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,72984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,3,ΔΕΠΣ,,,,,11/01/18 ΔΕΠΣ ΑΝΑΠΛ ΜΑΣΤΡΟΓΙΑΝΝΗΣ,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,81277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,3,ΚΠ,1,,,,11/01/18 ΨΥΧ ΠΡΑΚΤΙΚΗ Β',,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,81649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,3,ΠΕΙ,2,,1,ΥΠ,110001,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,81182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΠΕΙ,2,,1,ΥΠ,110005,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,65441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΠΕΙ,2,,1,ΥΕ,110011,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,73188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΠΕΙ,2,,5,ΕΕ,110019,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,73326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΚΟΙΝ,2,,1,ΥΠ,110021,,,,,16:00:00,15:00:00,15:00-16:00,14:00-15:00,72964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,5,ΠΕΙ,2,,3,ΥΠ,110029,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,97396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΠΕΙ,2,,5,ΕΕ,110095,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,65078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΕΜΕΠ,2,,5,ΕΕ,110219,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,65021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΔΔ,2,,1,ΥΕ,110222,,,,,12:00:00,14:00:00,11:00-12:00,13:00-14:00,72996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,5,ΔΕΠΣ,2,,5,ΕΕ,110295,,,,,13:00:00,15:00:00,12:00-13:00,14:00-15:00,97300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΠΕΙ,2,,3,ΥΠ,110300,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,65444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΠΕΙ,2,,5,ΕΕ,110307,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,65111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΠΕΙ,2,,5,ΕΕ,110308,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,65228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,3,ΚΟΙΝ,2,,5,ΕΕ,110312,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,81403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,3,ΕΜΕΠ,2,,1,ΥΕ,110343,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,81244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,3,ΠΕΙ,2,,1,ΥΕ,110344,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,81082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,2,ΠΕΙ,2,,5,ΕΕ,"110355, 510187",,,ΚΑΛΤΣΩΝΗΣ,,19:00:00,21:00:00,18:00-19:00,20:00-21:00,73085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΠΕΙ,2,,1,ΥΠ,110415,,,,,09:00:00,11:00:00,08:00-09:00,10:00-11:00,65435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,5,ΚΑ,2,,5,ΕΕ,110421,,,,,18:00:00,20:00:00,17:00-18:00,19:00-20:00,97440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,1,1,02/10/17,15/01/18,1,ΚΠ,2,,5,ΕΕ,110433,,,,,15:00:00,17:00:00,14:00-15:00,16:00-17:00,65297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
