2600,15244,5,trtransfer,2018-05-04 15:55:12,,361,16:00:00,18:00:00,5
2601,15245,3,trtransfer,2018-05-04 15:55:12,,495,14:00:00,16:00:00,5
2602,15246,4,trtransfer,2018-05-04 15:55:12,,495,14:00:00,16:00:00,5
2603,15247,5,trtransfer,2018-05-04 15:55:12,,495,14:00:00,16:00:00,5
2604,15248,33,trtransfer,2018-05-04 15:55:12,,495,08:00:00,10:00:00,5
2605,15249,36,trtransfer,2018-05-04 15:55:12,,511,13:00:00,15:00:00,5
2606,15250,12,trtransfer,2018-05-04 15:55:12,,387,12:00:00,14:00:00,5
2607,15251,12,trtransfer,2018-05-04 15:55:12,,508,15:00:00,17:00:00,5
2608,15252,4,trtransfer,2018-05-04 15:55:12,,426,10:00:00,12:00:00,5
2609,15253,9,trtransfer,2018-05-04 15:55:12,,419,10:00:00,12:00:00,5
2610,15254,3,trtransfer,2018-05-04 15:55:12,,520,12:00:00,14:00:00,5
2611,15255,9,trtransfer,2018-05-04 15:55:12,,520,12:00:00,14:00:00,5
2612,15256,22,trtransfer,2018-05-04 15:55:12,,540,14:00:00,16:00:00,5
2613,15257,25,trtransfer,2018-05-04 15:55:12,,540,14:00:00,16:00:00,5
2614,15258,33,trtransfer,2018-05-04 15:55:12,,543,16:00:00,18:00:00,5
2615,15259,33,trtransfer,2018-05-04 15:55:12,,549,18:00:00,20:00:00,5
2616,15260,14,trtransfer,2018-05-04 15:55:12,,562,20:00:00,22:00:00,5
2617,15261,18,trtransfer,2018-05-04 15:55:12,,562,20:00:00,22:00:00,5
2618,15262,33,trtransfer,2018-05-04 15:55:12,,562,20:00:00,22:00:00,5
2619,15263,6,trtransfer,2018-05-04 15:55:12,,587,14:00:00,16:00:00,5
2620,15264,7,trtransfer,2018-05-04 15:55:12,,592,12:00:00,14:00:00,5
2621,15265,3,trtransfer,2018-05-04 15:55:12,,598,20:00:00,22:00:00,5
2622,15266,4,trtransfer,2018-05-04 15:55:12,,598,20:00:00,22:00:00,5
2623,15267,5,trtransfer,2018-05-04 15:55:12,,598,20:00:00,22:00:00,5
2624,15268,3,trtransfer,2018-05-04 15:55:12,,580,18:00:00,20:00:00,5
2625,15269,4,trtransfer,2018-05-04 15:55:12,,580,18:00:00,20:00:00,5
2626,15270,5,trtransfer,2018-05-04 15:55:12,,580,18:00:00,20:00:00,5
2627,15271,7,trtransfer,2018-05-04 15:55:12,,580,18:00:00,20:00:00,5
2628,15272,4,trtransfer,2018-05-04 15:55:12,,366,14:00:00,16:00:00,6
2629,15273,4,trtransfer,2018-05-04 15:55:12,,386,16:00:00,18:00:00,6
2630,15274,4,trtransfer,2018-05-04 15:55:12,,548,12:00:00,14:00:00,6
