52,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,12:00-13:00,12:00,13:00,,ΤΟΠΑ,,ΤΟΠΑ,Π,7,Υ,800019,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,7,Υ,800022,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,1,Υ,800005,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,7,Υ,800022,,,,ΔΔ,,"ΚΠ, (ΔΔ)",,,,510179,,,,,,,,,,,,,,,,,,
53,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,13:00-14:00,13:00,14:00,,ΤΟΠΑ,,ΤΟΠΑ,Π,7,Υ,800019,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,7,Υ,800022,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,1,Υ,800005,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,7,Υ,800022,,,,ΔΔ,,"ΚΠ, (ΔΔ)",,,,510179,,,,,,,,,,,,,,,,,,
54,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,14:00-15:00,14:00,15:00,,ΤΟΠΑ,,ΤΟΠΑ,Π,3,Υ,800010,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,7,Ε,800096,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,3,Υ,800010,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,3,Υ,800013,,,,ΔΔ,,ΔΔ,,,,,,,,,,,,,,,,,,,,,,
55,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,15:00-16:00,15:00,16:00,,ΤΟΠΑ,,ΤΟΠΑ,Π,3,Υ,800010,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,7,Ε,800096,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,3,Υ,800010,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,3,Υ,800013,,,,ΔΔ,,ΔΔ,Π,5,ΕΠ,700124,,,,,,,,,,,,,,,,,,
56,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,16:00-17:00,16:00,17:00,,ΤΟΠΑ,,,,,,,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,3,Υ,800009,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,3,Υ,800013,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,3,Υ,800009,,,,ΤΟΠΑ,,ΔΔ,Π,5,ΕΠ,700124,,,,,,,,,,,,,,,,,,
57,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,17:00-18:00,17:00,18:00,,ΤΟΠΑ,,ΚΟΙΝ,Π,1,Υ,300012,ΑΡΧ ΚΟΙΝΩΝ Ι,3,ΠΑΠΑΡΙΖΟΣ,ΤΟΠΑ,,ΤΟΠΑ,Π,3,Υ,800009,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,3,Υ,800013,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,3,Υ,800009,,,,ΤΟΠΑ,,ΔΔ,Π,5,ΕΠ,700124,,,,,,,,,,,,,,,,,,
58,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,18:00-19:00,18:00,19:00,,ΤΟΠΑ,,ΚΟΙΝ,Π,1,Υ,300012,ΑΡΧ ΚΟΙΝΩΝ Ι,3,ΠΑΠΑΡΙΖΟΣ,ΤΟΠΑ,,ΚΠ,,,,09/01/17 ΨΥΧ ΑΝΑΠΛ 600005,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,5,Υ,800114,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,,,800018,ΦΡΟΝΤΙΣΤΗΡΙΟ,,,ΤΟΠΑ,,ΔΔ,,,,,,,,,,,,,,,,,,,,,,
59,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,19:00-20:00,19:00,20:00,,ΤΟΠΑ,,ΚΟΙΝ,Π,1,Υ,300012,ΑΡΧ ΚΟΙΝΩΝ Ι,3,ΠΑΠΑΡΙΖΟΣ,ΤΟΠΑ,,ΚΠ,,,,09/01/17 ΨΥΧ ΑΝΑΠΛ 600005,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,5,Υ,800114,,,,ΤΟΠΑ,,ΤΟΠΑ,Π,,,800018,ΦΡΟΝΤΙΣΤΗΡΙΟ,,,ΤΟΠΑ,,ΔΔ,,,,,,,,,,,,,,,,,,,,,,
60,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,20:00-21:00,20:00,21:00,,ΤΟΠΑ,,,,,,,,,,ΤΟΠΑ,,ΚΠ,,,,09/01/17 ΨΥΧ ΑΝΑΠΛ 600005,,,,ΤΟΠΑ,,ΔΔ,,,,,,,,ΔΔ,,ΔΔ,,,,,,,,ΤΟΠΑ,,ΔΔ,,,,,,,,,,,,,,,,,,,,,,
61,2017-18,1,1,02/10/2017,15/01/2018,ΑΙΘ301_Β,156,156,21:00-22:00,21:00,22:00,,ΤΟΠΑ,,,,,,,,,,ΤΟΠΑ,,,,,,,,,,ΤΟΠΑ,,ΔΔ,,,,,,,,ΔΔ,,ΔΔ,,,,,,,,ΤΟΠΑ,,ΔΔ,,,,,,,,,,,,,,,,,,,,,,
